Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Month Name,Order Quarter,Shipping Days,Profit Margin
CA-757399,2025-02-13,2025-05-04,Second Class,CUST-4712,Brian Richardson,Corporate,South,Office Supplies,Storage,Diverse upward-trending attitude,3597.8,8,0.03,74.46,2025,2,February,1,80,2.0695980877202733
CA-202954,2024-11-09,2025-04-23,Same Day,CUST-4188,Alyssa Willis,Consumer,East,Technology,Machines,Front-line actuating benchmark,4516.04,10,0.17,161.8,2024,11,November,4,165,3.582784917759808
CA-290204,2024-10-11,2025-05-01,Same Day,CUST-2110,Sarah Hanna,Corporate,Central,Technology,Computers,Grass-roots hybrid ability,2763.83,4,0.19,918.4,2024,10,October,4,202,33.22925071368355
CA-546631,2023-10-11,2025-05-06,Second Class,CUST-3256,Terry Taylor,Consumer,West,Office Supplies,Binders,Stand-alone hybrid knowledge user,801.02,7,0.47,157.8,2023,10,October,4,573,19.699882649621735
CA-986212,2024-09-18,2025-04-15,Standard Class,CUST-2900,James Cohen,Consumer,West,Furniture,Chairs,Networked tertiary neural-net,4315.56,1,0.36,408.49,2024,9,September,3,209,9.465515483506195
CA-162328,2024-10-27,2025-05-01,Second Class,CUST-1378,Ronald Austin,Corporate,South,Office Supplies,Binders,Object-based well-modulated standardization,1612.89,1,0.1,57.33,2024,10,October,4,186,3.554489146811003
CA-964261,2024-02-15,2025-04-27,Second Class,CUST-1462,Jasmine Zhang,Corporate,West,Furniture,Tables,Robust bi-directional array,2285.08,5,0.33,401.23,2024,2,February,1,437,17.55868503509724
CA-549917,2024-12-03,2025-04-22,First Class,CUST-4435,Kayla Rivera,Corporate,West,Office Supplies,Binders,Proactive scalable matrix,1526.75,7,0.37,435.04,2024,12,December,4,140,28.49451449156706
CA-484384,2025-03-01,2025-04-23,First Class,CUST-8353,George Perez,Corporate,South,Furniture,Bookcases,Upgradable cohesive definition,2716.09,4,0.3,-52.48,2025,3,March,1,53,-1.9321892868056652
CA-195207,2024-03-22,2025-04-24,Same Day,CUST-3510,Denise Green MD,Home Office,East,Office Supplies,Labels,Synergistic bi-directional data-warehouse,1198.16,9,0.16,470.89,2024,3,March,1,398,39.30109501235227
CA-166748,2023-12-18,2025-04-30,Second Class,CUST-2978,Eric Alexander,Home Office,East,Office Supplies,Labels,Future-proofed user-facing support,341.2,9,0.36,30.88,2023,12,December,4,499,9.050410316529895
CA-802014,2023-07-14,2025-05-06,Second Class,CUST-3943,Matthew Moore,Home Office,West,Office Supplies,Storage,Ameliorated client-driven array,1087.28,6,0.04,951.57,2023,7,July,3,662,87.51839452578913
CA-173816,2023-08-29,2025-04-24,Standard Class,CUST-9319,Katherine Harris,Consumer,East,Technology,Machines,Public-key uniform parallelism,1051.71,2,0.07,58.51,2023,8,August,3,604,5.563320687261697
CA-300174,2024-04-20,2025-05-01,Standard Class,CUST-6282,Keith Moore,Consumer,Central,Technology,Computers,Switchable zero administration utilization,2669.48,1,0.2,313.33,2024,4,April,2,376,11.737491945996972
CA-166926,2025-03-04,2025-05-01,Second Class,CUST-5942,Raymond Lee,Consumer,Central,Furniture,Bookcases,Realigned stable instruction set,1803.36,1,0.4,109.95,2025,3,March,1,58,6.096952355602875
CA-116258,2023-11-07,2025-05-02,Same Day,CUST-4710,Kyle Morris,Consumer,West,Technology,Copiers,Adaptive content-based workforce,3380.59,2,0.26,933.8,2023,11,November,4,542,27.622397273848648
CA-973010,2024-10-17,2025-04-29,First Class,CUST-5466,Connie Wilson,Consumer,South,Office Supplies,Storage,Re-contextualized 5thgeneration access,3178.41,5,0.19,445.86,2024,10,October,4,194,14.027768601281773
CA-105749,2024-10-07,2025-04-25,First Class,CUST-4926,Pamela Mercado,Home Office,South,Office Supplies,Storage,Compatible logistical hub,1738.77,7,0.42,347.05,2024,10,October,4,200,19.959511608780918
CA-186803,2023-11-03,2025-04-25,Second Class,CUST-9778,Victor Clements,Consumer,Central,Technology,Copiers,Right-sized 3rdgeneration success,71.83,5,0.18,75.06,2023,11,November,4,539,104.49672838646806
CA-607420,2024-07-29,2025-04-28,First Class,CUST-3478,Jeffrey Lawson,Consumer,East,Technology,Accessories,Triple-buffered bifurcated function,1316.09,5,0.21,525.85,2024,7,July,3,273,39.95547416969964
CA-443387,2023-08-29,2025-04-14,Standard Class,CUST-4996,Ashlee Anderson,Corporate,South,Technology,Phones,Public-key bottom-line analyzer,1458.9,1,0.31,579.29,2023,8,August,3,594,39.707313729522234
CA-194954,2024-07-21,2025-04-15,First Class,CUST-1466,Andrew Lee,Home Office,Central,Technology,Machines,Exclusive tangible customer loyalty,3921.37,5,0.1,547.29,2024,7,July,3,268,13.956601901886332
CA-461538,2023-05-05,2025-05-02,Second Class,CUST-5181,Douglas Russo,Consumer,South,Furniture,Chairs,Managed 4thgeneration extranet,559.32,6,0.32,490.24,2023,5,May,2,728,87.64928842165486
CA-278455,2024-01-03,2025-04-28,Standard Class,CUST-9652,James Thompson,Home Office,Central,Technology,Phones,Public-key client-server archive,2676.45,5,0.12,795.55,2024,1,January,1,481,29.72407480057539
CA-605283,2024-10-19,2025-04-10,Second Class,CUST-8669,Victoria Shelton MD,Corporate,West,Office Supplies,Binders,Exclusive neutral collaboration,4475.79,4,0.38,663.15,2024,10,October,4,173,14.816378784527423
CA-777012,2023-06-09,2025-05-02,Standard Class,CUST-3700,Wendy Hester,Consumer,West,Furniture,Tables,Adaptive full-range framework,4060.56,10,0.24,447.64,2023,6,June,2,693,11.024095198691807
CA-214668,2024-02-08,2025-05-02,Standard Class,CUST-5867,Diane Harris,Consumer,East,Office Supplies,Binders,Synchronized encompassing hierarchy,4175.39,3,0.14,308.39,2024,2,February,1,449,7.385896886278885
CA-728591,2023-09-18,2025-04-26,Same Day,CUST-9643,Jessica Marshall,Corporate,West,Technology,Copiers,User-centric client-server paradigm,3799.69,6,0.44,86.65,2023,9,September,3,586,2.2804491945395546
CA-910128,2024-12-17,2025-04-26,Second Class,CUST-6421,Troy Page,Corporate,East,Technology,Accessories,Automated bottom-line focus group,4101.38,9,0.01,997.47,2024,12,December,4,130,24.320350711224027
CA-173665,2023-10-06,2025-04-26,First Class,CUST-8169,Brad Brown,Consumer,West,Technology,Machines,Configurable empowering functionalities,882.36,10,0.03,21.89,2023,10,October,4,568,2.4808468198921076
CA-211826,2023-04-24,2025-04-22,Standard Class,CUST-1431,Anthony Marquez,Home Office,Central,Furniture,Tables,Progressive upward-trending intranet,3260.63,9,0.18,772.47,2023,4,April,2,729,23.690820485611678
CA-476914,2024-09-08,2025-04-09,Same Day,CUST-3569,Jessica Owens,Consumer,Central,Furniture,Furnishings,Virtual high-level concept,3939.12,5,0.19,924.03,2024,9,September,3,213,23.457777371595686
CA-894924,2024-08-20,2025-04-27,Same Day,CUST-8919,Gregory Jones,Home Office,East,Furniture,Furnishings,Face-to-face 5thgeneration open architecture,942.15,6,0.38,747.68,2024,8,August,3,250,79.35891312423712
CA-631550,2024-03-15,2025-04-18,Standard Class,CUST-2460,Dr. Dawn Hampton,Consumer,South,Furniture,Furnishings,Switchable global frame,2959.13,2,0.4,654.26,2024,3,March,1,399,22.10987688949117
CA-909165,2023-09-26,2025-05-01,Standard Class,CUST-4868,Bill Soto,Home Office,East,Office Supplies,Art,User-friendly user-facing alliance,2734.35,3,0.44,27.67,2023,9,September,3,583,1.0119406806005085
CA-865458,2024-08-18,2025-05-05,Same Day,CUST-5747,Andrew Hernandez DVM,Home Office,Central,Furniture,Tables,Extended object-oriented knowledgebase,3845.67,3,0.0,720.49,2024,8,August,3,260,18.735096875186898
CA-408737,2023-08-08,2025-04-25,Standard Class,CUST-9127,Kevin Young,Home Office,South,Office Supplies,Binders,Expanded needs-based productivity,1164.61,5,0.17,792.64,2023,8,August,3,626,68.06055245962168
CA-285667,2024-08-31,2025-04-22,First Class,CUST-5612,Joshua Stevens,Home Office,East,Office Supplies,Binders,Vision-oriented transitional solution,1466.73,2,0.25,-60.0,2024,8,August,3,234,-4.0907324456443925
CA-386713,2024-07-19,2025-04-10,Standard Class,CUST-4374,Eric Fields,Consumer,South,Office Supplies,Binders,Re-engineered 24/7 circuit,3938.83,2,0.0,24.3,2024,7,July,3,265,0.6169344703884149
CA-702407,2023-05-10,2025-04-15,Second Class,CUST-2873,Mrs. Kathryn Harvey PhD,Corporate,East,Office Supplies,Binders,Secured clear-thinking adapter,2169.09,8,0.21,-7.53,2023,5,May,2,706,-0.34715018740577847
CA-150354,2024-04-09,2025-05-07,Same Day,CUST-5884,Sally Marshall,Corporate,West,Technology,Copiers,Automated dynamic complexity,1558.53,7,0.12,477.8,2024,4,April,2,393,30.657093543274755
CA-396942,2024-10-12,2025-04-27,Same Day,CUST-4351,Shannon Nelson,Consumer,West,Office Supplies,Labels,Extended value-added approach,3709.34,8,0.2,958.17,2024,10,October,4,197,25.83127995815967
CA-642605,2025-02-24,2025-04-09,First Class,CUST-6365,Richard Cole,Consumer,Central,Office Supplies,Labels,Re-engineered 6thgeneration Graphic Interface,1076.61,6,0.39,22.51,2025,2,February,1,44,2.0908221175727517
CA-717855,2023-08-05,2025-04-27,First Class,CUST-6716,James Crawford,Home Office,South,Office Supplies,Paper,Quality-focused actuating forecast,2315.89,1,0.27,914.38,2023,8,August,3,631,39.482876993294155
CA-904061,2024-04-06,2025-05-01,Second Class,CUST-5897,Eric Wise,Corporate,East,Technology,Accessories,Organized multi-state approach,1505.2,8,0.26,573.05,2024,4,April,2,390,38.071352644166886
CA-394328,2024-05-18,2025-05-06,Standard Class,CUST-5721,Derek Maldonado,Home Office,South,Technology,Machines,Assimilated directional artificial intelligence,933.16,8,0.13,878.62,2024,5,May,2,353,94.15534313515369
CA-512418,2023-08-26,2025-05-06,Standard Class,CUST-9773,Allison Nguyen,Consumer,Central,Furniture,Tables,Object-based exuding methodology,3178.51,5,0.39,702.54,2023,8,August,3,619,22.102809177885234
CA-818945,2023-12-30,2025-05-05,First Class,CUST-3206,Melanie Hawkins,Corporate,Central,Furniture,Chairs,Fully-configurable modular toolset,1343.61,6,0.38,442.81,2023,12,December,4,492,32.956735957606746
CA-250574,2024-06-23,2025-05-05,Standard Class,CUST-9779,Tyler Pierce,Consumer,Central,Office Supplies,Binders,Visionary value-added help-desk,1944.6,6,0.24,299.37,2024,6,June,2,316,15.394939833384758
CA-793297,2025-02-12,2025-04-25,Same Day,CUST-1123,Emily Ware,Home Office,West,Office Supplies,Binders,Quality-focused regional challenge,4784.14,10,0.13,226.02,2025,2,February,1,72,4.724360073074784
CA-823109,2023-11-14,2025-04-15,Standard Class,CUST-9762,Michael Carter,Home Office,Central,Office Supplies,Labels,Triple-buffered neutral info-mediaries,93.72,10,0.07,897.08,2023,11,November,4,518,957.1916346564235
CA-906267,2023-12-03,2025-04-30,Standard Class,CUST-6611,Jack Hull,Corporate,West,Technology,Machines,Profit-focused optimal matrices,437.04,10,0.08,677.56,2023,12,December,4,514,155.03386417719202
CA-397692,2023-05-14,2025-04-30,Second Class,CUST-2075,Linda Flores,Consumer,Central,Furniture,Furnishings,Multi-tiered solution-oriented attitude,3960.39,8,0.36,-52.98,2023,5,May,2,717,-1.337747040064236
CA-812975,2023-07-25,2025-04-29,Second Class,CUST-5294,Leslie Hanson,Consumer,East,Technology,Phones,Sharable intermediate time-frame,3302.68,6,0.14,636.64,2023,7,July,3,644,19.276466384875313
CA-279323,2024-10-26,2025-04-23,Standard Class,CUST-2319,James Sullivan,Corporate,Central,Technology,Copiers,Programmable homogeneous Local Area Network,702.04,4,0.47,886.15,2024,10,October,4,179,126.22500142442026
CA-109017,2025-03-20,2025-05-01,Same Day,CUST-1145,Patricia Reynolds,Consumer,South,Furniture,Chairs,Reduced logistical collaboration,4852.94,3,0.1,414.7,2025,3,March,1,42,8.545335404929794
CA-859773,2023-08-01,2025-05-05,Same Day,CUST-4907,Alicia Lewis,Consumer,East,Technology,Phones,Integrated fresh-thinking moderator,3857.91,7,0.1,329.12,2023,8,August,3,643,8.531044010876355
CA-957650,2024-07-15,2025-05-01,Standard Class,CUST-5853,Carrie Gardner,Corporate,Central,Technology,Copiers,Function-based well-modulated approach,4860.59,6,0.11,-18.01,2024,7,July,3,290,-0.37053114951065613
CA-107932,2024-08-20,2025-04-17,Standard Class,CUST-7819,Autumn Lopez,Corporate,West,Technology,Accessories,Polarized leadingedge infrastructure,3326.04,6,0.21,803.57,2024,8,August,3,240,24.15996199684911
CA-708555,2023-05-08,2025-04-23,First Class,CUST-2497,Ralph Sampson,Home Office,Central,Technology,Accessories,Profit-focused static middleware,4850.63,4,0.0,745.36,2023,5,May,2,716,15.3662513941488
CA-820398,2023-07-02,2025-04-27,Same Day,CUST-1621,James Lee,Home Office,Central,Technology,Machines,Programmable national hardware,2951.6,3,0.38,860.69,2023,7,July,3,665,29.16011654695759
CA-960748,2024-07-21,2025-04-11,Standard Class,CUST-7096,Stephanie Wilson,Consumer,West,Furniture,Chairs,Managed neutral core,626.32,10,0.25,135.8,2024,7,July,3,264,21.682207178439135
CA-832641,2024-02-04,2025-04-28,Standard Class,CUST-5777,Alexis Allen,Consumer,South,Office Supplies,Paper,Team-oriented modular solution,468.13,7,0.27,50.54,2024,2,February,1,449,10.796146369598189
CA-817934,2024-05-05,2025-05-04,Second Class,CUST-3609,Kimberly Allen,Home Office,Central,Furniture,Furnishings,Phased cohesive system engine,3636.08,1,0.36,8.05,2024,5,May,2,364,0.22139226859695058
CA-242329,2023-07-07,2025-04-19,First Class,CUST-2917,Kyle Summers,Consumer,East,Furniture,Bookcases,Progressive even-keeled collaboration,4894.06,3,0.26,908.06,2023,7,July,3,652,18.55432912551133
CA-513414,2023-08-28,2025-04-30,Same Day,CUST-8098,Jennifer Mills,Consumer,Central,Technology,Computers,Horizontal hybrid orchestration,1514.59,4,0.31,891.07,2023,8,August,3,611,58.832423296073536
CA-374508,2024-04-16,2025-04-21,Standard Class,CUST-8109,Cynthia King,Consumer,Central,Furniture,Bookcases,Virtual local framework,4833.25,7,0.01,790.44,2024,4,April,2,370,16.354213003672477
CA-200537,2024-01-16,2025-04-25,Second Class,CUST-9600,John Smith,Corporate,West,Technology,Accessories,Managed next generation workforce,3543.38,5,0.16,391.64,2024,1,January,1,465,11.052723670619576
CA-787641,2024-12-19,2025-05-08,Same Day,CUST-1999,Chad Taylor,Consumer,East,Technology,Accessories,Configurable solution-oriented capability,155.28,5,0.26,247.58,2024,12,December,4,140,159.44100978876867
CA-846257,2024-09-27,2025-04-22,Same Day,CUST-6008,David Hernandez,Home Office,East,Furniture,Tables,Synergized leadingedge approach,210.39,10,0.2,355.9,2024,9,September,3,207,169.16203241598936
CA-187575,2024-04-23,2025-04-15,Second Class,CUST-9629,Micheal Rodriguez,Corporate,West,Furniture,Furnishings,Reduced heuristic process improvement,2547.87,10,0.25,196.65,2024,4,April,2,357,7.718211682699668
CA-341338,2025-03-18,2025-05-07,Second Class,CUST-5823,Robert Moore,Consumer,East,Furniture,Tables,Horizontal motivating leverage,4098.93,8,0.2,761.11,2025,3,March,1,50,18.56850446335995
CA-771442,2023-08-20,2025-04-27,First Class,CUST-7994,Dr. Cynthia Richard DDS,Home Office,East,Office Supplies,Labels,Enterprise-wide exuding analyzer,2628.08,7,0.45,982.23,2023,8,August,3,616,37.374433046178204
CA-499612,2023-10-26,2025-04-26,Same Day,CUST-5660,Kevin Reyes,Corporate,West,Technology,Phones,Networked tertiary archive,513.4,9,0.35,312.46,2023,10,October,4,548,60.86092715231788
CA-345895,2023-10-06,2025-05-06,Standard Class,CUST-4305,Kelly Munoz,Consumer,East,Furniture,Furnishings,Customer-focused intangible Graphic Interface,4796.58,8,0.04,268.74,2023,10,October,4,578,5.60274195364197
CA-755232,2025-03-12,2025-04-14,First Class,CUST-6384,Melissa Mendez,Corporate,South,Furniture,Tables,Optimized holistic workforce,1233.39,7,0.47,990.87,2025,3,March,1,33,80.3371196458541
CA-285698,2025-01-28,2025-04-26,Same Day,CUST-6364,Tina Pugh,Consumer,West,Furniture,Tables,Quality-focused regional policy,4420.9,7,0.25,-9.92,2025,1,January,1,88,-0.22438869913366058
CA-411435,2025-03-13,2025-04-17,Same Day,CUST-1114,Kevin Adams,Consumer,East,Technology,Phones,Mandatory explicit productivity,1309.61,9,0.3,188.74,2025,3,March,1,35,14.411924160627976
CA-709320,2024-02-27,2025-04-23,Same Day,CUST-5193,Sydney King,Consumer,East,Furniture,Chairs,Extended client-server alliance,77.35,7,0.06,454.61,2024,2,February,1,421,587.7310924369748
CA-336836,2024-06-10,2025-04-20,Second Class,CUST-4798,Sarah Nunez,Consumer,South,Technology,Computers,Optional web-enabled middleware,2429.97,4,0.39,894.01,2024,6,June,2,314,36.79098918916694
CA-302253,2025-03-02,2025-05-04,First Class,CUST-5045,Ashley Mullen,Consumer,West,Furniture,Furnishings,Reverse-engineered asymmetric budgetary management,3003.35,6,0.43,311.4,2025,3,March,1,63,10.368421928846121
CA-504333,2024-06-22,2025-04-18,Same Day,CUST-8629,Linda Kennedy,Home Office,Central,Office Supplies,Storage,Progressive composite budgetary management,296.37,10,0.06,577.16,2024,6,June,2,300,194.74305766440597
CA-822933,2024-03-20,2025-04-27,Standard Class,CUST-5543,Phillip Howard,Home Office,South,Furniture,Chairs,Re-engineered 3rdgeneration pricing structure,2214.27,1,0.45,589.42,2024,3,March,1,403,26.61915665207946
CA-471042,2025-01-03,2025-05-06,Standard Class,CUST-2410,Rebecca Lewis,Consumer,West,Furniture,Chairs,Polarized full-range capacity,4923.94,1,0.33,13.09,2025,1,January,1,123,0.2658440192203804
CA-461756,2024-02-09,2025-04-10,Standard Class,CUST-8529,Lori Ferrell,Corporate,East,Office Supplies,Binders,Re-contextualized non-volatile process improvement,4069.53,1,0.07,770.76,2024,2,February,1,426,18.939779286551516
CA-852151,2025-01-08,2025-04-19,Standard Class,CUST-1633,John Barber,Home Office,South,Technology,Accessories,Object-based multi-tasking monitoring,42.13,8,0.44,498.42,2025,1,January,1,101,1183.0524566816994
CA-131738,2023-07-03,2025-04-28,First Class,CUST-6834,Robert Black,Home Office,West,Furniture,Chairs,Triple-buffered reciprocal instruction set,2694.22,6,0.38,73.85,2023,7,July,3,665,2.7410530691628745
CA-451582,2023-08-02,2025-04-12,Second Class,CUST-6251,Steven Barnes,Consumer,South,Furniture,Furnishings,Monitored methodical Graphic Interface,2331.69,5,0.24,239.59,2023,8,August,3,619,10.275379660246431
CA-382625,2025-02-13,2025-05-08,Standard Class,CUST-7033,Leslie Garcia,Corporate,West,Office Supplies,Binders,Multi-channeled maximized matrices,3904.89,7,0.12,498.51,2025,2,February,1,84,12.766300715257023
CA-660738,2024-11-19,2025-04-28,Standard Class,CUST-4908,Melissa Torres,Home Office,South,Office Supplies,Storage,Fully-configurable actuating product,100.78,2,0.29,265.21,2024,11,November,4,160,263.1573724945425
CA-250482,2023-10-28,2025-04-09,Second Class,CUST-4317,Mary Lopez,Home Office,South,Furniture,Tables,Implemented composite extranet,3813.33,1,0.42,473.14,2023,10,October,4,529,12.407528328259028
CA-936589,2023-11-18,2025-04-18,Same Day,CUST-6368,Regina Fernandez,Corporate,South,Office Supplies,Art,Ergonomic mission-critical middleware,762.22,4,0.11,89.16,2023,11,November,4,517,11.697410196531184
