Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-373417,2025-03-09,2025-05-07,Standard Class,CUST-4973,Chelsea Crawford,Corporate,East,Technology,Computers,Profit-focused client-driven parallelism,2561.2,8,0.19,399.42
CA-415108,2024-06-13,2025-04-22,Standard Class,CUST-4350,Michael Lewis,Consumer,East,Furniture,Furnishings,Compatible client-driven system engine,2464.81,10,0.01,373.43
CA-868684,2024-01-07,2025-04-29,Standard Class,CUST-8938,Diana Johnson,Consumer,West,Furniture,Furnishings,Exclusive demand-driven support,2892.26,9,0.06,802.56
CA-807459,2023-10-15,2025-04-25,Second Class,CUST-7449,Dr. Erin Jackson,Home Office,Central,Technology,Phones,Cloned modular standardization,1173.42,1,0.12,607.87
CA-783030,2024-05-05,2025-04-18,Standard Class,CUST-8785,Kyle Meyer,Consumer,West,Technology,Copiers,Monitored optimal firmware,4680.06,8,0.26,-29.49
CA-909036,2024-02-28,2025-05-06,First Class,CUST-6384,Ryan Jackson,Corporate,South,Technology,Computers,Multi-channeled contextually-based system engine,4461.7,8,0.29,-51.81
CA-923444,2023-11-05,2025-04-26,Same Day,CUST-3208,Maria Newton,Corporate,South,Furniture,Chairs,Polarized zero-defect interface,4825.3,3,0.43,469.48
CA-185885,2024-09-16,2025-04-21,Second Class,CUST-6854,Yolanda Kelly,Consumer,South,Office Supplies,Art,Configurable dedicated application,4646.68,4,0.06,224.6
CA-853141,2024-11-18,2025-05-08,Same Day,CUST-3505,Elijah Gomez,Home Office,East,Technology,Computers,Fundamental heuristic intranet,2552.61,6,0.11,966.56
CA-307614,2024-04-23,2025-04-14,Standard Class,CUST-4046,Edward Pugh,Corporate,South,Furniture,Chairs,Programmable encompassing synergy,644.47,9,0.45,936.96
CA-474025,2024-02-09,2025-04-12,Standard Class,CUST-6251,Jeffery Richardson,Consumer,Central,Technology,Computers,Ameliorated foreground process improvement,3195.94,10,0.43,383.15
CA-551307,2024-03-17,2025-04-24,Same Day,CUST-5839,Melinda Morales,Corporate,West,Furniture,Bookcases,Fully-configurable eco-centric definition,772.39,9,0.24,434.74
CA-868246,2023-05-05,2025-05-06,Second Class,CUST-5710,Sarah Anderson,Home Office,Central,Office Supplies,Labels,Networked radical orchestration,1334.7,9,0.14,-24.97
CA-119293,2024-02-27,2025-04-23,First Class,CUST-1534,Charles Green,Home Office,Central,Technology,Accessories,Public-key high-level portal,298.52,4,0.15,601.57
CA-866331,2025-03-30,2025-04-21,Standard Class,CUST-4842,Daniel Weiss,Corporate,South,Technology,Copiers,User-friendly non-volatile knowledgebase,4785.65,1,0.28,384.21
CA-753777,2023-10-11,2025-04-24,First Class,CUST-5727,Jenny Austin,Home Office,East,Technology,Accessories,Polarized client-server product,2612.94,4,0.3,789.62
CA-336225,2024-07-02,2025-05-05,Standard Class,CUST-2332,Kelly Rios DDS,Corporate,Central,Office Supplies,Paper,User-friendly incremental definition,3262.78,1,0.42,668.96
CA-766408,2024-08-17,2025-04-12,Second Class,CUST-8804,James Hall,Corporate,East,Office Supplies,Art,Multi-tiered clear-thinking functionalities,1953.63,5,0.2,566.14
CA-745850,2024-06-27,2025-05-05,First Class,CUST-2084,Haley Snyder,Consumer,West,Office Supplies,Paper,Triple-buffered coherent utilization,2447.56,5,0.12,693.29
CA-409828,2024-08-24,2025-04-20,Standard Class,CUST-4754,Carlos Williams,Corporate,South,Office Supplies,Binders,Profit-focused systemic workforce,1315.36,6,0.09,879.25
CA-216351,2023-07-11,2025-04-22,Second Class,CUST-7048,Victoria Contreras,Consumer,Central,Office Supplies,Binders,Synergized non-volatile ability,4654.84,9,0.29,647.35
CA-932946,2023-07-22,2025-04-19,Second Class,CUST-6139,Michelle Kim,Home Office,South,Technology,Machines,Adaptive zero-defect support,4460.19,4,0.41,137.05
CA-173874,2024-11-25,2025-04-16,First Class,CUST-7610,Robert Herrera,Corporate,West,Office Supplies,Paper,Monitored executive emulation,4512.34,8,0.01,369.9
CA-126458,2023-08-18,2025-04-18,Standard Class,CUST-7449,Angela Graham,Consumer,West,Technology,Machines,Operative secondary protocol,2627.95,7,0.13,426.89
CA-854912,2024-04-21,2025-05-08,Second Class,CUST-8872,John Russell,Home Office,South,Office Supplies,Binders,Configurable eco-centric ability,4870.39,1,0.31,483.46
CA-988335,2023-10-15,2025-04-25,Second Class,CUST-7367,Matthew Parker,Corporate,Central,Technology,Copiers,Re-engineered content-based pricing structure,2292.46,6,0.45,391.7
CA-772448,2025-02-17,2025-05-07,Same Day,CUST-6788,Christopher Riley,Home Office,South,Furniture,Chairs,De-engineered asymmetric application,4580.71,9,0.25,775.63
CA-451458,2023-09-16,2025-04-23,First Class,CUST-6665,Brett Burns,Home Office,South,Furniture,Bookcases,Digitized multi-state core,4738.96,10,0.05,524.31
CA-783952,2025-01-04,2025-04-27,Second Class,CUST-1541,Arthur Mercado,Home Office,West,Technology,Accessories,Synergized stable matrix,2998.3,9,0.34,43.86
CA-880015,2023-12-17,2025-04-30,Second Class,CUST-2423,Katrina Olsen,Corporate,West,Technology,Phones,Vision-oriented exuding moratorium,3960.63,3,0.42,394.1
CA-755525,2024-08-02,2025-04-19,Second Class,CUST-4405,Amanda Kemp,Corporate,Central,Furniture,Tables,Public-key tertiary moratorium,1211.68,3,0.44,467.61
CA-745454,2024-10-12,2025-04-24,Second Class,CUST-3004,Nathan Snyder,Home Office,East,Office Supplies,Labels,Inverse systematic paradigm,3795.17,8,0.28,25.55
CA-159645,2024-01-22,2025-04-24,Standard Class,CUST-1834,Alyssa Smith,Home Office,Central,Furniture,Tables,Managed intermediate Local Area Network,2432.69,10,0.11,292.83
CA-839433,2024-07-08,2025-05-04,First Class,CUST-2960,Rebecca Perez,Corporate,West,Technology,Accessories,Organic radical conglomeration,4519.98,9,0.35,177.63
CA-176465,2024-05-09,2025-04-09,Second Class,CUST-6475,Tammy Wise,Corporate,West,Technology,Accessories,Reactive intangible leverage,1065.69,2,0.01,965.74
CA-486123,2025-01-31,2025-05-01,Same Day,CUST-2236,Edward Schneider,Corporate,East,Office Supplies,Storage,Profit-focused executive architecture,1605.36,5,0.25,733.52
CA-484332,2024-05-22,2025-05-07,First Class,CUST-4964,Austin Dunlap,Home Office,South,Technology,Copiers,Profit-focused intangible infrastructure,326.0,10,0.03,-10.99
CA-742495,2024-06-28,2025-04-18,Same Day,CUST-7450,Sharon Ward,Consumer,East,Technology,Accessories,Integrated multi-state projection,2683.05,8,0.18,-72.56
CA-749496,2025-03-10,2025-05-03,Second Class,CUST-6956,Joy Stanley,Consumer,East,Furniture,Bookcases,Assimilated cohesive architecture,2616.68,9,0.03,943.88
CA-434315,2025-04-04,2025-04-15,Standard Class,CUST-5010,Cassandra Chandler,Corporate,South,Furniture,Tables,User-friendly directional architecture,4742.98,9,0.21,798.13
CA-300990,2024-01-26,2025-04-27,Same Day,CUST-6803,Eric Curtis,Corporate,West,Technology,Accessories,Universal intangible implementation,3489.18,7,0.31,225.45
CA-295012,2024-08-13,2025-04-18,Same Day,CUST-1821,Albert Davis,Home Office,East,Office Supplies,Art,Polarized 5thgeneration hub,2631.92,3,0.28,390.01
CA-680537,2024-10-10,2025-04-13,Second Class,CUST-3056,Susan Fernandez,Home Office,Central,Furniture,Bookcases,Realigned heuristic system engine,680.39,8,0.36,870.61
CA-610787,2023-06-23,2025-05-03,Same Day,CUST-5700,Adam Fowler,Consumer,South,Furniture,Chairs,Innovative attitude-oriented analyzer,4565.5,10,0.03,45.64
CA-794511,2024-09-03,2025-04-25,Standard Class,CUST-1573,Courtney Rios,Corporate,South,Furniture,Bookcases,De-engineered explicit structure,1159.43,2,0.15,443.77
CA-632271,2024-06-18,2025-04-20,Standard Class,CUST-3049,Jon Torres,Consumer,East,Furniture,Tables,Proactive web-enabled conglomeration,2354.76,10,0.03,333.12
CA-590926,2024-09-07,2025-04-16,First Class,CUST-6997,Austin York,Consumer,West,Furniture,Furnishings,Monitored maximized model,2362.32,8,0.15,2.52
CA-940968,2024-12-19,2025-05-02,Second Class,CUST-2999,Julia Gomez,Consumer,West,Furniture,Chairs,Triple-buffered web-enabled task-force,614.58,9,0.24,734.43
CA-822449,2024-10-26,2025-05-07,Standard Class,CUST-1486,Alejandro Jackson Jr.,Home Office,Central,Furniture,Chairs,Reactive logistical solution,2096.06,1,0.38,673.83
CA-222578,2025-01-15,2025-04-11,Standard Class,CUST-4605,Aaron Castro,Corporate,East,Furniture,Chairs,Optional human-resource methodology,3119.94,2,0.35,526.99
CA-532263,2024-08-09,2025-04-14,Standard Class,CUST-4957,John Marks,Consumer,West,Technology,Machines,Open-source bandwidth-monitored artificial intelligence,2412.12,5,0.01,550.53
CA-522875,2024-06-09,2025-04-12,Second Class,CUST-5946,Breanna Hanson,Consumer,West,Technology,Copiers,Business-focused national interface,3810.75,2,0.03,123.29
CA-594934,2023-10-19,2025-05-06,First Class,CUST-1558,Michael Walker,Consumer,West,Technology,Accessories,Intuitive 6thgeneration support,7.37,4,0.15,405.61
CA-499190,2024-06-13,2025-04-14,Standard Class,CUST-9291,Lucas Burnett,Corporate,East,Technology,Copiers,Public-key mission-critical artificial intelligence,3304.07,4,0.02,798.4
CA-278923,2023-06-22,2025-04-16,Standard Class,CUST-6071,Christopher Bradley,Consumer,South,Office Supplies,Labels,Vision-oriented modular matrices,932.46,7,0.15,477.55
CA-173288,2024-08-20,2025-05-07,Second Class,CUST-3748,Katelyn Watson,Corporate,South,Furniture,Furnishings,Persistent context-sensitive secured line,4219.88,7,0.02,111.83
CA-916188,2024-03-19,2025-04-11,Standard Class,CUST-8574,Jason Smith,Home Office,Central,Technology,Accessories,Total exuding focus group,2072.62,6,0.12,-54.96
CA-684572,2023-10-14,2025-05-08,Second Class,CUST-9235,Terrence Chase,Corporate,West,Office Supplies,Labels,Pre-emptive responsive product,1701.29,10,0.2,-14.26
CA-308726,2023-07-31,2025-04-18,Same Day,CUST-2364,Beth Thomas,Consumer,East,Furniture,Bookcases,Upgradable value-added utilization,1931.43,4,0.15,57.33
CA-582205,2024-01-14,2025-04-16,Second Class,CUST-5314,Robert Bennett,Consumer,East,Office Supplies,Storage,Organic solution-oriented orchestration,4196.03,6,0.32,988.0
CA-368579,2024-09-15,2025-04-25,First Class,CUST-9866,Jonathan Finley,Home Office,South,Office Supplies,Storage,Pre-emptive 24/7 paradigm,329.62,5,0.36,920.64
CA-177332,2024-09-10,2025-04-14,Same Day,CUST-4466,Leslie Jones,Home Office,West,Office Supplies,Binders,Multi-channeled incremental utilization,4835.9,7,0.4,525.33
CA-448296,2023-10-03,2025-04-22,Same Day,CUST-5467,David Sanchez,Corporate,West,Office Supplies,Labels,Fundamental 24hour benchmark,2861.18,5,0.24,267.34
CA-462497,2024-12-28,2025-04-12,Second Class,CUST-8175,Gary Pratt,Home Office,Central,Office Supplies,Binders,Centralized web-enabled throughput,899.12,2,0.48,163.05
CA-988473,2024-03-20,2025-05-06,First Class,CUST-3816,Chelsea Harper,Consumer,South,Furniture,Tables,Realigned local project,1725.38,4,0.07,52.81
CA-377808,2023-12-08,2025-04-23,Standard Class,CUST-6787,Lisa Jackson,Home Office,East,Technology,Accessories,Reactive 5thgeneration groupware,4060.04,9,0.21,978.85
CA-240399,2023-05-29,2025-04-22,Standard Class,CUST-2530,Benjamin Riddle,Corporate,West,Furniture,Chairs,Persevering zero administration Graphic Interface,2969.74,9,0.15,813.15
CA-560496,2023-09-17,2025-04-16,Standard Class,CUST-1134,Amy Williamson,Corporate,East,Office Supplies,Labels,Persistent didactic attitude,684.3,4,0.22,515.26
CA-388281,2023-05-22,2025-04-25,First Class,CUST-2198,Anita Waters,Corporate,Central,Furniture,Bookcases,Adaptive radical infrastructure,1912.23,3,0.3,896.47
CA-974020,2024-04-02,2025-04-18,Second Class,CUST-1153,Joshua Wilson,Corporate,South,Office Supplies,Art,Ameliorated mobile intranet,977.66,5,0.48,-33.13
CA-307223,2024-08-10,2025-04-13,First Class,CUST-5174,Nancy Perez,Home Office,South,Office Supplies,Binders,Extended static contingency,3241.45,10,0.04,465.38
CA-765304,2023-11-05,2025-04-19,Second Class,CUST-5773,Michael Bautista DDS,Home Office,South,Technology,Computers,Progressive grid-enabled functionalities,517.02,10,0.45,734.55
CA-926555,2025-02-03,2025-04-12,Second Class,CUST-9289,Brandon Roman,Corporate,East,Technology,Phones,Streamlined explicit artificial intelligence,660.0,7,0.04,620.07
CA-166499,2023-12-19,2025-04-24,Same Day,CUST-1309,Norma Scott,Consumer,East,Technology,Accessories,Profit-focused scalable hardware,2059.9,7,0.07,134.98
CA-408992,2023-12-18,2025-04-10,First Class,CUST-6409,Allison Harrison,Home Office,West,Office Supplies,Labels,Right-sized motivating model,48.92,8,0.39,33.32
CA-403372,2025-03-27,2025-04-25,Standard Class,CUST-1447,Dr. Kimberly Mendoza,Corporate,East,Technology,Computers,Horizontal bandwidth-monitored middleware,3164.8,5,0.09,510.05
CA-831853,2023-11-27,2025-04-12,First Class,CUST-2140,Mark Williams,Consumer,East,Technology,Accessories,Open-source dedicated infrastructure,4867.06,5,0.11,164.2
CA-364808,2024-08-15,2025-04-20,Same Day,CUST-4868,Kimberly Terry,Corporate,East,Technology,Machines,Switchable modular interface,4746.16,4,0.42,-22.97
CA-714585,2023-10-11,2025-04-25,Same Day,CUST-3355,Jerry Hunter,Home Office,South,Office Supplies,Labels,Expanded stable process improvement,725.91,5,0.35,236.33
CA-727862,2025-03-15,2025-04-14,Second Class,CUST-7720,Cassandra Johnson,Consumer,West,Furniture,Chairs,Organic even-keeled customer loyalty,4263.26,7,0.42,837.42
CA-265525,2023-11-08,2025-04-24,Standard Class,CUST-1831,Tara Sweeney,Consumer,Central,Furniture,Chairs,Multi-channeled multi-tasking synergy,1558.07,2,0.29,952.21
CA-959094,2024-05-10,2025-04-18,Same Day,CUST-8619,Nicole Hill,Consumer,South,Furniture,Tables,Reduced coherent framework,1116.36,2,0.16,75.28
CA-966976,2024-09-23,2025-04-19,Standard Class,CUST-1025,Todd Yang,Home Office,Central,Furniture,Tables,Public-key optimal benchmark,1911.83,3,0.06,541.76
CA-164521,2023-08-07,2025-05-06,Standard Class,CUST-3695,Steve Peterson,Corporate,West,Office Supplies,Storage,Compatible zero tolerance product,2243.53,4,0.34,369.12
CA-913204,2024-07-04,2025-04-23,Standard Class,CUST-8284,Laura Holmes,Home Office,South,Technology,Copiers,Reactive demand-driven info-mediaries,2233.05,8,0.33,694.24
CA-878612,2025-02-08,2025-04-19,First Class,CUST-9630,Regina Jones,Corporate,West,Technology,Copiers,Configurable clear-thinking framework,2132.85,8,0.14,207.0
CA-179155,2023-09-12,2025-05-01,Standard Class,CUST-6313,Scott Baker,Corporate,Central,Technology,Copiers,Grass-roots maximized functionalities,920.72,3,0.24,534.22
CA-878363,2024-11-01,2025-04-09,Second Class,CUST-6470,Brenda Villegas,Corporate,Central,Technology,Phones,Upgradable mobile leverage,579.69,4,0.29,146.88
CA-846819,2024-11-06,2025-05-01,Same Day,CUST-3510,Deanna Rodriguez,Corporate,South,Technology,Phones,Multi-tiered even-keeled solution,2559.57,7,0.04,6.24
CA-989931,2024-01-27,2025-04-26,Same Day,CUST-2837,Angela Hill,Consumer,East,Furniture,Bookcases,Streamlined holistic encryption,830.02,2,0.14,-82.63
CA-511990,2023-08-27,2025-04-27,Standard Class,CUST-7757,Phillip Sanders,Corporate,East,Technology,Phones,Cross-group cohesive leverage,608.25,7,0.24,118.28
CA-147100,2024-10-06,2025-04-15,Standard Class,CUST-3224,Betty Miller,Corporate,Central,Technology,Machines,Enterprise-wide multi-state interface,2213.26,1,0.18,-1.03
CA-959077,2024-07-05,2025-04-25,First Class,CUST-9016,Theodore Robertson,Corporate,East,Technology,Accessories,Compatible intangible info-mediaries,70.55,1,0.04,272.57
CA-298307,2024-02-02,2025-04-18,Standard Class,CUST-8797,Alice Kirby,Corporate,West,Office Supplies,Art,Secured optimizing Graphical User Interface,3681.43,5,0.06,586.8
CA-193524,2024-01-07,2025-04-16,First Class,CUST-6548,Bradley Heath,Corporate,West,Office Supplies,Paper,Quality-focused non-volatile implementation,955.19,1,0.18,3.76
CA-578516,2023-11-29,2025-04-24,Same Day,CUST-3792,Dr. Brenda Young,Home Office,Central,Furniture,Bookcases,Exclusive user-facing moratorium,2962.9,9,0.01,393.71
CA-607038,2024-10-19,2025-04-12,Second Class,CUST-8018,Michael Krueger,Home Office,West,Office Supplies,Labels,Public-key didactic migration,118.17,7,0.14,285.27
CA-461678,2024-07-01,2025-04-30,Standard Class,CUST-4126,Nicholas Miller,Home Office,East,Office Supplies,Labels,Triple-buffered encompassing functionalities,3800.11,4,0.3,322.12
CA-519332,2024-01-03,2025-04-20,First Class,CUST-4858,Amy Cummings,Consumer,South,Technology,Phones,Reduced fault-tolerant initiative,4444.72,3,0.4,555.13
CA-816293,2023-06-05,2025-05-04,Second Class,CUST-5271,Cody Murray,Corporate,East,Office Supplies,Storage,Monitored explicit access,4258.94,4,0.04,986.79
CA-655061,2023-08-05,2025-04-09,First Class,CUST-1550,Sara Simmons,Consumer,South,Technology,Accessories,Customer-focused leadingedge strategy,4135.47,4,0.34,784.84
CA-901002,2023-08-17,2025-04-21,First Class,CUST-9391,Meagan Roach MD,Home Office,Central,Furniture,Tables,Expanded full-range knowledgebase,1071.93,8,0.18,439.87
CA-900814,2025-01-28,2025-05-07,Same Day,CUST-3284,Laura Barnes,Consumer,South,Technology,Machines,Focused heuristic architecture,3331.81,10,0.09,683.54
CA-710073,2024-10-31,2025-04-24,Same Day,CUST-4268,Angel Alvarado,Corporate,West,Furniture,Furnishings,Diverse demand-driven paradigm,4339.92,2,0.26,235.73
CA-666682,2024-11-24,2025-04-28,Second Class,CUST-9488,David Hill,Corporate,East,Technology,Computers,Networked bifurcated moratorium,3615.94,3,0.19,655.42
CA-402095,2023-06-03,2025-04-21,First Class,CUST-3720,Anthony Jones,Corporate,Central,Technology,Accessories,Object-based cohesive definition,3896.08,10,0.19,755.73
CA-868306,2023-05-08,2025-05-07,Same Day,CUST-5415,Angela Parker,Consumer,East,Office Supplies,Binders,Triple-buffered client-server approach,248.54,8,0.27,905.44
CA-323563,2024-12-23,2025-04-18,Same Day,CUST-6740,Robin Frazier,Consumer,South,Office Supplies,Labels,Centralized fault-tolerant collaboration,4465.22,9,0.17,194.4
CA-749708,2023-06-23,2025-04-23,Standard Class,CUST-6837,Jeffrey Glover,Home Office,South,Technology,Accessories,Face-to-face systemic superstructure,646.14,3,0.1,298.41
CA-809617,2023-05-13,2025-05-07,Standard Class,CUST-3376,William Lane,Home Office,West,Office Supplies,Binders,Exclusive intermediate product,988.72,7,0.1,-76.93
CA-174669,2024-03-18,2025-04-13,First Class,CUST-6295,Aaron Schultz,Consumer,Central,Office Supplies,Binders,Compatible cohesive capability,678.95,7,0.4,226.3
CA-364251,2023-09-04,2025-05-07,Standard Class,CUST-2874,Kristopher Barnes,Corporate,East,Office Supplies,Paper,Enhanced non-volatile archive,3978.17,5,0.5,-31.76
CA-843168,2024-12-07,2025-04-20,Same Day,CUST-4993,Kenneth Lamb,Corporate,Central,Office Supplies,Binders,Extended secondary firmware,1074.94,3,0.5,803.82
CA-840483,2024-06-08,2025-04-11,Second Class,CUST-7150,Timothy Williams,Corporate,West,Office Supplies,Binders,Inverse national hierarchy,1070.32,10,0.32,181.26
CA-280194,2023-05-28,2025-04-28,Standard Class,CUST-1025,William Vincent,Home Office,West,Office Supplies,Storage,Cloned mission-critical projection,1812.82,1,0.01,240.56
CA-835634,2023-04-18,2025-04-11,Standard Class,CUST-4940,Joel Sims,Corporate,Central,Technology,Copiers,Reduced high-level Graphical User Interface,3874.58,2,0.21,962.98
